,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,completed sets,packs,simulations
156,,1.0,,,,2.0,,3.0,,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,,,3.0,4.0,1.0,,1.0,0.5833333333333334,4.0,500.0
157,,,,4.0,4.0,1.0,,,1.0,1.0,1.0,,1.0,,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.625,4.0,500.0
158,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,1.0,2.0,1.0,1.0,3.0,,0.75,4.0,500.0
159,,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,2.0,,1.0,3.0,,1.0,2.0,1.0,,3.0,,1.0,1.0,,,0.6666666666666666,4.0,500.0
160,,1.0,1.0,2.0,,,,2.0,,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,1.0,,0.6666666666666666,4.0,500.0
161,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,,1.0,1.0,1.0,3.0,1.0,2.0,,,,,1.0,,1.0,,0.6666666666666666,4.0,500.0
162,,,,2.0,,,1.0,2.0,2.0,3.0,,1.0,1.0,1.0,2.0,,1.0,2.0,3.0,2.0,1.0,,,,0.5833333333333334,4.0,500.0
163,,3.0,2.0,1.0,,1.0,,1.0,2.0,,4.0,,2.0,3.0,,1.0,,1.0,,1.0,,1.0,,1.0,0.5833333333333334,4.0,500.0
164,,1.0,1.0,3.0,,2.0,,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,0.7083333333333334,4.0,500.0
165,1.0,,1.0,,2.0,,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,0.75,4.0,500.0
166,,1.0,,2.0,2.0,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,3.0,1.0,,,3.0,1.0,,,,2.0,,0.625,4.0,500.0
167,,1.0,,,1.0,2.0,1.0,,3.0,1.0,,,,3.0,,,,3.0,1.0,3.0,1.0,1.0,1.0,2.0,0.5833333333333334,4.0,500.0
168,1.0,1.0,,,2.0,2.0,,1.0,2.0,1.0,1.0,1.0,2.0,,,1.0,1.0,2.0,1.0,1.0,,3.0,,1.0,0.7083333333333334,4.0,500.0
169,,1.0,,1.0,,2.0,2.0,1.0,1.0,,1.0,1.0,,1.0,,2.0,2.0,,2.0,3.0,1.0,2.0,1.0,,0.6666666666666666,4.0,500.0
170,,2.0,1.0,,,4.0,,,1.0,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,4.0,2.0,1.0,,0.625,4.0,500.0
171,,,1.0,2.0,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,3.0,2.0,1.0,1.0,2.0,,1.0,,0.7083333333333334,4.0,500.0
172,1.0,,,1.0,,3.0,1.0,1.0,2.0,,1.0,2.0,1.0,,,1.0,,2.0,4.0,1.0,,1.0,2.0,,0.625,4.0,500.0
173,,,,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,,,,1.0,,1.0,0.6666666666666666,4.0,500.0
174,,1.0,1.0,2.0,3.0,1.0,,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,,2.0,2.0,,1.0,1.0,,,,0.6666666666666666,4.0,500.0
175,,,1.0,2.0,1.0,2.0,,1.0,1.0,,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,0.75,4.0,500.0
176,,2.0,2.0,3.0,1.0,3.0,,1.0,,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,2.0,,1.0,1.0,0.6666666666666666,4.0,500.0
177,1.0,,1.0,,1.0,1.0,2.0,,1.0,,,,2.0,3.0,,1.0,1.0,1.0,2.0,1.0,3.0,2.0,,1.0,0.6666666666666666,4.0,500.0
178,,,3.0,2.0,1.0,,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,,1.0,,,,0.6666666666666666,4.0,500.0
179,1.0,,2.0,2.0,1.0,1.0,,,1.0,3.0,,2.0,1.0,,,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,0.7083333333333334,4.0,500.0
180,,2.0,,,,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,0.7083333333333334,4.0,500.0
181,,,1.0,1.0,,1.0,,,,2.0,2.0,2.0,,,,1.0,,,3.0,1.0,3.0,3.0,2.0,2.0,0.5416666666666666,4.0,500.0
182,1.0,,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,0.8333333333333334,4.0,500.0
183,,1.0,,1.0,1.0,,,1.0,2.0,2.0,,2.0,1.0,1.0,,1.0,1.0,,3.0,1.0,3.0,,2.0,1.0,0.6666666666666666,4.0,500.0
184,,,,2.0,2.0,1.0,1.0,,3.0,,3.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,3.0,,1.0,1.0,0.625,4.0,500.0
185,,,,1.0,2.0,3.0,2.0,,2.0,,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,0.6666666666666666,4.0,500.0
186,,1.0,1.0,,1.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,4.0,2.0,1.0,,1.0,,,1.0,,0.6666666666666666,4.0,500.0
187,,,,1.0,2.0,,1.0,2.0,2.0,1.0,,1.0,,1.0,,1.0,,2.0,4.0,2.0,1.0,,1.0,2.0,0.625,4.0,500.0
188,,1.0,2.0,1.0,,2.0,,2.0,1.0,3.0,1.0,2.0,1.0,2.0,,,,1.0,,1.0,,1.0,2.0,1.0,0.6666666666666666,4.0,500.0
189,,,1.0,1.0,,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,,1.0,3.0,2.0,2.0,1.0,2.0,,1.0,,1.0,0.7083333333333334,4.0,500.0
190,,,1.0,,1.0,1.0,2.0,3.0,2.0,,,,,2.0,2.0,,1.0,,3.0,2.0,2.0,1.0,1.0,,0.5833333333333334,4.0,500.0
191,,,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,0.75,4.0,500.0
192,,1.0,1.0,3.0,,,1.0,,1.0,2.0,1.0,,1.0,,2.0,,1.0,2.0,4.0,1.0,2.0,1.0,,,0.625,4.0,500.0
193,,3.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,1.0,0.7083333333333334,4.0,500.0
194,,2.0,1.0,2.0,3.0,,1.0,2.0,,,,,2.0,2.0,,1.0,2.0,1.0,1.0,,1.0,2.0,,1.0,0.625,4.0,500.0
195,,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,1.0,,3.0,1.0,3.0,3.0,1.0,,1.0,2.0,,,1.0,0.6666666666666666,4.0,500.0
196,,1.0,,1.0,,1.0,,,2.0,1.0,1.0,3.0,,1.0,,2.0,2.0,2.0,2.0,1.0,,3.0,1.0,,0.625,4.0,500.0
197,,,4.0,2.0,,3.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,,3.0,,1.0,1.0,1.0,1.0,1.0,,0.625,4.0,500.0
198,2.0,,,2.0,3.0,,,,1.0,3.0,1.0,,1.0,,1.0,,,4.0,1.0,2.0,2.0,,,1.0,0.5416666666666666,4.0,500.0
199,,,,2.0,1.0,,,1.0,1.0,1.0,4.0,3.0,2.0,1.0,,1.0,1.0,3.0,,1.0,1.0,,,1.0,0.625,4.0,500.0
200,,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,2.0,2.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,3.0,,0.7083333333333334,4.0,500.0
201,,,,,,4.0,2.0,,,2.0,,,1.0,,2.0,,,1.0,2.0,1.0,6.0,2.0,1.0,,0.4583333333333333,4.0,500.0
202,,,1.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,,,1.0,2.0,3.0,,1.0,,1.0,,2.0,,,,0.5833333333333334,4.0,500.0
203,,1.0,3.0,1.0,1.0,2.0,,,1.0,1.0,1.0,,,1.0,2.0,2.0,,,2.0,2.0,1.0,1.0,1.0,1.0,0.7083333333333334,4.0,500.0
204,1.0,,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,3.0,,,0.75,4.0,500.0
205,,,2.0,3.0,2.0,1.0,3.0,,,2.0,,,,3.0,1.0,2.0,,2.0,,,1.0,1.0,1.0,,0.5416666666666666,4.0,500.0
206,2.0,1.0,2.0,1.0,,2.0,1.0,2.0,1.0,,3.0,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,2.0,,0.6666666666666666,4.0,500.0
207,1.0,1.0,1.0,2.0,,1.0,,2.0,,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,,1.0,,,,,0.6666666666666666,4.0,500.0
208,,,,1.0,4.0,2.0,1.0,,1.0,,1.0,2.0,1.0,1.0,,1.0,,1.0,,,2.0,2.0,3.0,1.0,0.625,4.0,500.0
209,,1.0,,,2.0,,,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,,,,3.0,2.0,,0.5833333333333334,4.0,500.0
210,,,,3.0,1.0,2.0,1.0,,3.0,2.0,1.0,,,,2.0,2.0,,,2.0,,2.0,,2.0,1.0,0.5416666666666666,4.0,500.0
211,1.0,1.0,2.0,,1.0,2.0,,1.0,1.0,,2.0,,2.0,1.0,2.0,3.0,1.0,,1.0,1.0,2.0,,,,0.6666666666666666,4.0,500.0
212,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,2.0,1.0,2.0,,2.0,1.0,2.0,2.0,1.0,,4.0,1.0,,0.6666666666666666,4.0,500.0
213,,,,1.0,1.0,,2.0,4.0,,,1.0,,,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,,,0.5833333333333334,4.0,500.0
214,1.0,1.0,,1.0,,,,1.0,2.0,1.0,5.0,1.0,,1.0,,1.0,1.0,3.0,,1.0,,3.0,,1.0,0.625,4.0,500.0
215,,,1.0,1.0,,1.0,,1.0,2.0,1.0,1.0,1.0,,2.0,2.0,2.0,,1.0,3.0,3.0,1.0,,,1.0,0.6666666666666666,4.0,500.0
216,1.0,,4.0,1.0,1.0,3.0,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,3.0,,2.0,,0.5833333333333334,4.0,500.0
217,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,1.0,2.0,2.0,,0.7916666666666666,4.0,500.0
218,,,,,2.0,1.0,1.0,2.0,,2.0,1.0,1.0,5.0,,2.0,,2.0,,,,3.0,1.0,1.0,,0.5416666666666666,4.0,500.0
219,,,1.0,1.0,1.0,,1.0,,4.0,1.0,2.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,,2.0,1.0,,0.7083333333333334,4.0,500.0
220,1.0,1.0,,,2.0,4.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,5.0,,1.0,,1.0,,2.0,1.0,,0.625,4.0,500.0
221,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,,1.0,,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,,1.0,0.75,4.0,500.0
222,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,2.0,,,,,2.0,,2.0,,,2.0,1.0,2.0,2.0,,1.0,0.625,4.0,500.0
223,1.0,,,2.0,2.0,3.0,,3.0,,1.0,,1.0,,1.0,2.0,1.0,1.0,1.0,,3.0,1.0,,1.0,,0.625,4.0,500.0
224,1.0,,2.0,1.0,,1.0,,,2.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,,1.0,4.0,,1.0,,,0.625,4.0,500.0
225,,,,1.0,2.0,3.0,1.0,1.0,,,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,2.0,2.0,0.6666666666666666,4.0,500.0
226,,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,,2.0,,,,1.0,,2.0,2.0,,1.0,2.0,2.0,,1.0,0.625,4.0,500.0
227,1.0,,1.0,2.0,1.0,3.0,1.0,,2.0,,1.0,1.0,1.0,,,,1.0,3.0,2.0,,2.0,1.0,,1.0,0.6666666666666666,4.0,500.0
228,,1.0,,2.0,,1.0,2.0,,1.0,1.0,1.0,,1.0,,,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.7083333333333334,4.0,500.0
229,,1.0,1.0,1.0,1.0,1.0,2.0,,,2.0,1.0,,,1.0,,3.0,,1.0,2.0,2.0,,1.0,3.0,1.0,0.6666666666666666,4.0,500.0
230,,,3.0,,2.0,,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,1.0,,1.0,0.5833333333333334,4.0,500.0
231,,,1.0,,2.0,2.0,1.0,1.0,1.0,3.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.7083333333333334,4.0,500.0
232,,,1.0,2.0,2.0,1.0,1.0,,1.0,,3.0,1.0,,,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,,,0.6666666666666666,4.0,500.0
233,,,,1.0,,,1.0,,1.0,,1.0,,,3.0,2.0,1.0,3.0,,1.0,3.0,4.0,2.0,,1.0,0.5416666666666666,4.0,500.0
234,2.0,,1.0,2.0,1.0,1.0,,,,,1.0,,2.0,3.0,,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,0.6666666666666666,4.0,500.0
235,1.0,,,2.0,,1.0,,,1.0,1.0,2.0,,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,2.0,3.0,,1.0,0.6666666666666666,4.0,500.0
236,,,2.0,1.0,1.0,2.0,,1.0,1.0,2.0,,2.0,2.0,,1.0,2.0,2.0,,1.0,3.0,,,,1.0,0.625,4.0,500.0
237,,,,2.0,1.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,1.0,2.0,1.0,,3.0,2.0,1.0,1.0,1.0,2.0,0.7083333333333334,4.0,500.0
238,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,2.0,1.0,2.0,,,1.0,,3.0,,2.0,,0.625,4.0,500.0
239,1.0,,1.0,1.0,2.0,2.0,,,1.0,3.0,,2.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,2.0,3.0,,0.6666666666666666,4.0,500.0
240,,,3.0,,,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,,,,2.0,,,,2.0,2.0,1.0,1.0,0.5833333333333334,4.0,500.0
241,,1.0,,2.0,1.0,3.0,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,5.0,1.0,,1.0,2.0,1.0,1.0,0.6666666666666666,4.0,500.0
242,,1.0,1.0,,,1.0,2.0,3.0,,,2.0,,1.0,3.0,,3.0,,,2.0,2.0,,1.0,1.0,1.0,0.5833333333333334,4.0,500.0
243,,,,1.0,,1.0,,3.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,2.0,0.7083333333333334,4.0,500.0
244,,1.0,1.0,3.0,,1.0,1.0,,,,2.0,,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,1.0,,1.0,0.6666666666666666,4.0,500.0
245,,,,3.0,,4.0,,1.0,,1.0,1.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.625,4.0,500.0
246,,1.0,3.0,,,,1.0,2.0,1.0,,1.0,,1.0,5.0,1.0,2.0,,,2.0,,1.0,2.0,,1.0,0.5833333333333334,4.0,500.0
247,,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,,1.0,,1.0,2.0,,1.0,,1.0,,0.7083333333333334,4.0,500.0
248,,2.0,,,1.0,1.0,2.0,,3.0,,2.0,,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,3.0,1.0,,,0.625,4.0,500.0
249,,,,,1.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,2.0,3.0,1.0,3.0,3.0,,2.0,1.0,0.5833333333333334,4.0,500.0
250,,2.0,,1.0,,1.0,1.0,3.0,,,1.0,,2.0,4.0,1.0,1.0,2.0,1.0,,2.0,2.0,,,,0.5833333333333334,4.0,500.0
251,,1.0,2.0,1.0,,,1.0,,1.0,1.0,2.0,1.0,,3.0,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,2.0,,0.7083333333333334,4.0,500.0
252,1.0,,1.0,,2.0,1.0,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,3.0,,1.0,1.0,,,2.0,0.7083333333333334,4.0,500.0
253,,,1.0,,2.0,1.0,2.0,1.0,2.0,2.0,,1.0,2.0,1.0,1.0,,,,2.0,2.0,3.0,1.0,,,0.625,4.0,500.0
254,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,,2.0,2.0,4.0,,1.0,1.0,,0.7083333333333334,4.0,500.0
255,1.0,,1.0,,2.0,,1.0,,4.0,1.0,2.0,1.0,1.0,,,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,0.7083333333333334,4.0,500.0
256,,,,1.0,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,2.0,1.0,1.0,2.0,1.0,4.0,,,0.6666666666666666,4.0,500.0
257,,,2.0,,,,3.0,,1.0,,1.0,,,1.0,,3.0,2.0,1.0,4.0,2.0,2.0,1.0,,1.0,0.5416666666666666,4.0,500.0
258,1.0,,,,1.0,,3.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,,0.6666666666666666,4.0,500.0
259,,1.0,1.0,3.0,1.0,2.0,1.0,,,2.0,2.0,2.0,2.0,1.0,,3.0,,2.0,,1.0,,,,,0.5833333333333334,4.0,500.0
260,,1.0,2.0,1.0,3.0,2.0,1.0,,3.0,2.0,,,,1.0,,,,3.0,,,,1.0,2.0,2.0,0.5416666666666666,4.0,500.0
261,,,2.0,2.0,,1.0,,2.0,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,,3.0,,3.0,,,1.0,0.5833333333333334,4.0,500.0
262,1.0,,1.0,1.0,1.0,3.0,,,1.0,1.0,,1.0,1.0,2.0,,1.0,,1.0,1.0,1.0,4.0,,1.0,2.0,0.7083333333333334,4.0,500.0
263,,,2.0,,,3.0,3.0,,2.0,,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,0.625,4.0,500.0
264,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,3.0,2.0,,1.0,3.0,1.0,1.0,3.0,,1.0,1.0,0.7083333333333334,4.0,500.0
265,1.0,,2.0,4.0,1.0,1.0,,2.0,,,1.0,,1.0,3.0,3.0,,2.0,2.0,,1.0,,,,,0.5416666666666666,4.0,500.0
266,,,1.0,,1.0,,1.0,,1.0,2.0,3.0,,1.0,,2.0,3.0,2.0,2.0,,1.0,1.0,2.0,,1.0,0.625,4.0,500.0
267,,1.0,1.0,1.0,1.0,3.0,,1.0,,2.0,,1.0,1.0,,2.0,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,0.7083333333333334,4.0,500.0
268,1.0,1.0,3.0,,3.0,1.0,1.0,1.0,,1.0,,,1.0,2.0,,3.0,1.0,,,2.0,1.0,1.0,,1.0,0.6666666666666666,4.0,500.0
269,,,2.0,1.0,,,1.0,2.0,1.0,3.0,3.0,1.0,,1.0,2.0,,,1.0,1.0,,3.0,1.0,1.0,,0.625,4.0,500.0
270,,1.0,2.0,2.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,3.0,1.0,,,,2.0,2.0,,,1.0,1.0,,0.6666666666666666,4.0,500.0
271,,,1.0,,,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,,1.0,,,,,0.625,4.0,500.0
272,,,,2.0,1.0,,2.0,,2.0,3.0,,1.0,1.0,2.0,1.0,,1.0,2.0,1.0,1.0,2.0,,2.0,,0.625,4.0,500.0
273,,,,1.0,1.0,,2.0,,2.0,1.0,,1.0,1.0,2.0,1.0,,1.0,1.0,3.0,3.0,2.0,2.0,,,0.625,4.0,500.0
274,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,1.0,,,2.0,,1.0,3.0,1.0,2.0,2.0,1.0,1.0,,1.0,,0.7083333333333334,4.0,500.0
275,1.0,,,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,,1.0,2.0,2.0,,,3.0,1.0,1.0,1.0,0.7083333333333334,4.0,500.0
276,2.0,,2.0,2.0,2.0,2.0,,2.0,,1.0,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,2.0,,,0.6666666666666666,4.0,500.0
277,,,,,,2.0,,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,,,1.0,0.625,4.0,500.0
278,,3.0,2.0,,1.0,2.0,,2.0,1.0,1.0,,,,3.0,,,1.0,2.0,,1.0,4.0,,,1.0,0.5416666666666666,4.0,500.0
279,,2.0,,2.0,1.0,1.0,,2.0,,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,1.0,3.0,1.0,1.0,1.0,0.7083333333333334,4.0,500.0
280,,1.0,2.0,,1.0,,2.0,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,0.75,4.0,500.0
281,,1.0,,3.0,4.0,1.0,,2.0,2.0,1.0,,1.0,,1.0,1.0,,,2.0,1.0,,,2.0,1.0,1.0,0.625,4.0,500.0
282,,,,1.0,3.0,,1.0,,2.0,,1.0,2.0,1.0,2.0,1.0,,2.0,2.0,,,2.0,3.0,1.0,,0.5833333333333334,4.0,500.0
283,1.0,,,1.0,1.0,1.0,,1.0,1.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,2.0,2.0,1.0,1.0,0.75,4.0,500.0
284,1.0,1.0,,2.0,1.0,,,2.0,1.0,,2.0,1.0,3.0,,1.0,2.0,2.0,1.0,3.0,1.0,,,,,0.625,4.0,500.0
285,1.0,,,,2.0,1.0,1.0,3.0,2.0,2.0,,2.0,,2.0,,1.0,,,1.0,1.0,1.0,2.0,2.0,,0.625,4.0,500.0
286,,,,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,2.0,2.0,,1.0,2.0,3.0,,2.0,,1.0,0.625,4.0,500.0
287,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,1.0,4.0,2.0,1.0,,1.0,,2.0,3.0,,1.0,,0.6666666666666666,4.0,500.0
288,,,1.0,2.0,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,,1.0,,,1.0,2.0,,1.0,1.0,2.0,2.0,1.0,0.7083333333333334,4.0,500.0
289,,,1.0,1.0,,1.0,1.0,,,1.0,3.0,1.0,3.0,2.0,1.0,2.0,,3.0,1.0,1.0,,1.0,,1.0,0.6666666666666666,4.0,500.0
290,,,,4.0,3.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.7083333333333334,4.0,500.0
291,,1.0,,1.0,1.0,1.0,,1.0,3.0,,,,3.0,2.0,3.0,,3.0,,1.0,2.0,,2.0,,,0.5416666666666666,4.0,500.0
292,,1.0,3.0,,1.0,3.0,,,1.0,1.0,1.0,,1.0,,2.0,2.0,2.0,,,2.0,1.0,2.0,,1.0,0.625,4.0,500.0
293,1.0,,1.0,1.0,,,,1.0,3.0,1.0,,,,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,,,2.0,0.625,4.0,500.0
294,,1.0,,2.0,2.0,1.0,,3.0,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.75,4.0,500.0
295,1.0,,,,1.0,,2.0,1.0,3.0,1.0,,1.0,1.0,4.0,,2.0,1.0,3.0,1.0,1.0,,1.0,,,0.625,4.0,500.0
296,,1.0,2.0,1.0,,2.0,3.0,3.0,1.0,3.0,1.0,,,,,,,,2.0,1.0,1.0,2.0,1.0,,0.5833333333333334,4.0,500.0
297,,,,3.0,2.0,2.0,3.0,3.0,1.0,,,1.0,1.0,2.0,,,1.0,,1.0,,1.0,2.0,1.0,,0.5833333333333334,4.0,500.0
298,1.0,,1.0,1.0,,1.0,2.0,1.0,,4.0,,1.0,2.0,,,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,,0.6666666666666666,4.0,500.0
299,,1.0,,2.0,1.0,1.0,1.0,,,1.0,3.0,,,1.0,2.0,2.0,,2.0,1.0,2.0,2.0,,2.0,,0.625,4.0,500.0
300,,2.0,,1.0,,,2.0,,1.0,,1.0,,2.0,4.0,,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,,0.5833333333333334,4.0,500.0
301,,,1.0,1.0,2.0,1.0,,2.0,2.0,,1.0,2.0,1.0,3.0,,1.0,1.0,2.0,,,,,2.0,2.0,0.625,4.0,500.0
302,1.0,,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,,3.0,,,2.0,3.0,,3.0,1.0,0.6666666666666666,4.0,500.0
303,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,3.0,1.0,,,0.7083333333333334,4.0,500.0
304,1.0,,3.0,,2.0,,2.0,1.0,1.0,2.0,2.0,1.0,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,0.6666666666666666,4.0,500.0
305,1.0,1.0,,4.0,,,,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,4.0,1.0,1.0,1.0,2.0,,0.6666666666666666,4.0,500.0
306,,2.0,1.0,2.0,,3.0,,,,,2.0,,,2.0,1.0,2.0,,2.0,1.0,1.0,2.0,2.0,,1.0,0.5833333333333334,4.0,500.0
307,1.0,,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,1.0,,3.0,1.0,2.0,,2.0,,1.0,1.0,2.0,,,,0.6666666666666666,4.0,500.0
308,,,2.0,2.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,,,,1.0,,1.0,,,1.0,,1.0,2.0,,0.5833333333333334,4.0,500.0
309,,,2.0,,2.0,2.0,2.0,1.0,,1.0,,,1.0,2.0,1.0,3.0,,2.0,1.0,,1.0,,2.0,1.0,0.625,4.0,500.0
310,1.0,,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,3.0,3.0,,1.0,2.0,,2.0,1.0,1.0,0.7083333333333334,4.0,500.0
311,,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,0.75,4.0,500.0
312,,3.0,1.0,2.0,,1.0,,1.0,,4.0,,1.0,,,,1.0,2.0,,1.0,1.0,2.0,3.0,1.0,,0.5833333333333334,4.0,500.0
313,1.0,,,2.0,2.0,,,,1.0,3.0,2.0,1.0,1.0,1.0,2.0,,,,,2.0,3.0,3.0,,,0.5416666666666666,4.0,500.0
